_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.4,GO:0009267,cellular response to starvation,M1,1,0
1,-2.1,GO:0014009,glial cell proliferation,M1,1,0
1,-3.9,GO:0044089,positive regulation of cellular component biogenesis,M1,1,0
1,-2.6,GO:1903943,regulation of hepatocyte apoptotic process,M1,1,0
1,-4.7,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-9.3,GO:0071826,protein-RNA complex organization,M1,1,0
1,-3.5,GO:0014013,regulation of gliogenesis,M1,1,0
1,-4,GO:0009123,nucleoside monophosphate metabolic process,M1,1,0
1,-3.3,GO:0051236,establishment of RNA localization,M1,1,0
1,-2.3,GO:0019068,virion assembly,M1,1,0
1,-2.4,GO:0032890,regulation of organic acid transport,M1,1,0
1,-4.9,GO:0032774,RNA biosynthetic process,M1,1,0
1,-3.2,GO:0032543,mitochondrial translation,M1,1,0
1,-2.6,GO:0033363,secretory granule organization,M1,1,0
1,-2.3,GO:0009124,nucleoside monophosphate biosynthetic process,M1,1,0
1,-2.2,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,M1,1,0
1,-2.1,GO:0045687,positive regulation of glial cell differentiation,M1,1,0
1,-32,GO:0002181,cytoplasmic translation,M1,1,0
1,-2,GO:0061005,cell differentiation involved in kidney development,M1,1,0
1,-2.5,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-4,GO:0045321,leukocyte activation,M1,1,0
1,-3.2,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",M1,1,0
1,-2.3,GO:1902525,regulation of protein monoubiquitination,M1,1,0
1,-4.1,GO:0043302,positive regulation of leukocyte degranulation,M1,1,0
1,-2,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,M1,1,0
1,-2.5,GO:0018208,peptidyl-proline modification,M1,1,0
1,-4.5,GO:0006090,pyruvate metabolic process,M1,1,0
1,-4.9,GO:0001501,skeletal system development,M1,1,0
1,-3.1,GO:0006979,response to oxidative stress,M1,1,0
1,-2.2,GO:0022030,telencephalon glial cell migration,M1,1,0
1,-2.6,GO:0002703,regulation of leukocyte mediated immunity,M1,1,0
1,-3.1,GO:1901990,regulation of mitotic cell cycle phase transition,M1,1,0
1,-7.4,GO:0099177,regulation of trans-synaptic signaling,M1,1,0
1,-3.9,GO:0051764,actin crosslink formation,M1,1,0
1,-2.2,GO:1903169,regulation of calcium ion transmembrane transport,M1,1,0
1,-3.7,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-2.3,GO:0072383,plus-end-directed vesicle transport along microtubule,M1,1,0
1,-2.9,GO:0051127,positive regulation of actin nucleation,M1,1,0
1,-6.7,GO:0010562,positive regulation of phosphorus metabolic process,M1,1,0
1,-3.3,GO:0009191,ribonucleoside diphosphate catabolic process,M1,1,0
1,-3,GO:0021537,telencephalon development,M1,1,0
1,-2.4,GO:0045623,negative regulation of T-helper cell differentiation,M1,1,0
1,-2.3,GO:0046040,IMP metabolic process,M1,1,0
1,-3.7,GO:0098883,synapse pruning,M1,1,0
1,-3.3,GO:0032210,regulation of telomere maintenance via telomerase,M1,1,0
1,-3.3,GO:0008637,apoptotic mitochondrial changes,M1,1,0
1,-3.2,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,M1,1,0
1,-2.2,GO:0002688,regulation of leukocyte chemotaxis,M1,1,0
1,-3.2,GO:0051350,negative regulation of lyase activity,M1,1,0
1,-2.4,GO:0045185,maintenance of protein location,M1,1,0
1,-5.3,GO:0010257,NADH dehydrogenase complex assembly,M1,1,0
1,-11,GO:0043632,modification-dependent macromolecule catabolic process,M1,1,0
1,-2.4,GO:0070778,L-aspartate transmembrane transport,M1,1,0
1,-3.2,GO:0002532,production of molecular mediator involved in inflammatory response,M1,1,0
1,-3.2,GO:0044000,movement in host,M1,1,0
1,-3.1,GO:0060326,cell chemotaxis,M1,1,0
1,-2.4,GO:0045581,negative regulation of T cell differentiation,M1,1,0
1,-3.5,GO:0002793,positive regulation of peptide secretion,M1,1,0
1,-2.6,GO:0048709,oligodendrocyte differentiation,M1,1,0
1,-2.2,GO:1904779,regulation of protein localization to centrosome,M1,1,0
1,-4.4,GO:1905475,regulation of protein localization to membrane,M1,1,0
1,-2.2,GO:0021872,forebrain generation of neurons,M1,1,0
1,-2.7,GO:0055123,digestive system development,M1,1,0
1,-2.5,GO:1901652,response to peptide,M1,1,0
1,-4.1,GO:0120031,plasma membrane bounded cell projection assembly,M1,1,0
1,-3.4,GO:0050657,nucleic acid transport,M1,1,0
1,-2.3,GO:0099504,synaptic vesicle cycle,M1,1,0
1,-2.8,GO:0032271,regulation of protein polymerization,M1,1,0
1,-2.6,GO:1901911,adenosine 5'-(hexahydrogen pentaphosphate) catabolic process,M1,1,0
1,-2.6,GO:0006913,nucleocytoplasmic transport,M1,1,0
1,-2.4,GO:0044342,type B pancreatic cell proliferation,M1,1,0
1,-2.4,GO:0006081,cellular aldehyde metabolic process,M1,1,0
1,-2.2,GO:0050000,chromosome localization,M1,1,0
1,-2.2,GO:0043200,response to amino acid,M1,1,0
1,-2,GO:0043666,regulation of phosphoprotein phosphatase activity,M1,1,0
1,-12,GO:0019693,ribose phosphate metabolic process,M1,1,0
1,-3.4,GO:0099536,synaptic signaling,M1,1,0
1,-3.5,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,M1,1,0
1,-5.3,GO:0006195,purine nucleotide catabolic process,M1,1,0
1,-2.2,GO:0090174,organelle membrane fusion,M1,1,0
1,-2.1,GO:0008347,glial cell migration,M1,1,0
1,-3.5,GO:0042775,mitochondrial ATP synthesis coupled electron transport,M1,1,0
1,-6.1,GO:0006914,autophagy,M1,1,0
1,-2.2,GO:0046415,urate metabolic process,M1,1,0
1,-2.8,GO:0050768,negative regulation of neurogenesis,M1,1,0
1,-3.9,GO:0035303,regulation of dephosphorylation,M1,1,0
1,-9.6,GO:0051129,negative regulation of cellular component organization,M1,1,0
1,-3.5,GO:0071675,regulation of mononuclear cell migration,M1,1,0
1,-3.3,GO:0019362,pyridine nucleotide metabolic process,M1,1,0
1,-2.1,GO:0019673,GDP-mannose metabolic process,M1,1,0
1,-3.2,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-3.2,GO:0072006,nephron development,M1,1,0
1,-4.4,GO:0000470,maturation of LSU-rRNA,M1,1,0
1,-2.8,GO:0006935,chemotaxis,M1,1,0
1,-6.3,GO:0033365,protein localization to organelle,M1,1,0
1,-3.4,GO:0046887,positive regulation of hormone secretion,M1,1,0
1,-4.7,GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",M1,1,0
1,-3.9,GO:0006451,translational readthrough,M1,1,0
1,-2.8,GO:0046364,monosaccharide biosynthetic process,M1,1,0
1,-4.1,GO:0008277,regulation of G protein-coupled receptor signaling pathway,M1,1,0
1,-4.9,GO:0031396,regulation of protein ubiquitination,M1,1,0
1,-9.5,GO:0030163,protein catabolic process,M1,1,0
1,-2.1,GO:1903944,negative regulation of hepatocyte apoptotic process,M1,1,0
1,-5.9,GO:0016567,protein ubiquitination,M1,1,0
1,-5.7,GO:1902653,secondary alcohol biosynthetic process,M1,1,0
1,-2.5,GO:0045639,positive regulation of myeloid cell differentiation,M1,1,0
1,-4.1,GO:0009185,ribonucleoside diphosphate metabolic process,M1,1,0
1,-2.3,GO:0010460,positive regulation of heart rate,M1,1,0
1,-2.1,GO:0032928,regulation of superoxide anion generation,M1,1,0
1,-2.4,GO:0043524,negative regulation of neuron apoptotic process,M1,1,0
1,-2.4,GO:0051469,vesicle fusion with vacuole,M1,1,0
1,-3.9,GO:0007611,learning or memory,M1,1,0
1,-3.5,GO:0090148,membrane fission,M1,1,0
1,-8.1,GO:0006164,purine nucleotide biosynthetic process,M1,1,0
1,-2.2,GO:0006487,protein N-linked glycosylation,M1,1,0
1,-3.9,GO:0070085,glycosylation,M1,1,0
1,-3.5,GO:0034389,lipid droplet organization,M1,1,0
1,-8.1,GO:0061024,membrane organization,M1,1,0
1,-2.3,GO:0000422,autophagy of mitochondrion,M1,1,0
1,-3.8,GO:0051053,negative regulation of DNA metabolic process,M1,1,0
1,-5.1,GO:0000956,nuclear-transcribed mRNA catabolic process,M1,1,0
1,-2.9,GO:0015810,aspartate transmembrane transport,M1,1,0
1,-2.7,GO:0042330,taxis,M1,1,0
1,-2.3,GO:1902905,positive regulation of supramolecular fiber organization,M1,1,0
1,-2.7,GO:0021885,forebrain cell migration,M1,1,0
1,-2.3,GO:0072234,metanephric nephron tubule development,M1,1,0
1,-3,GO:0071407,cellular response to organic cyclic compound,M1,1,0
1,-7.9,GO:0034470,ncRNA processing,M1,1,0
1,-3.3,GO:0031669,cellular response to nutrient levels,M1,1,0
1,-7.6,GO:0032956,regulation of actin cytoskeleton organization,M1,1,0
1,-3.7,GO:0099518,vesicle cytoskeletal trafficking,M1,1,0
1,-2.1,GO:0009950,dorsal/ventral axis specification,M1,1,0
1,-3.3,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,M1,1,0
1,-3.7,GO:1904874,positive regulation of telomerase RNA localization to Cajal body,M1,1,0
1,-8.9,GO:0000398,"mRNA splicing, via spliceosome",M1,1,0
1,-4.1,GO:0015980,energy derivation by oxidation of organic compounds,M1,1,0
1,-2.7,GO:0048146,positive regulation of fibroblast proliferation,M1,1,0
1,-4.3,GO:0010035,response to inorganic substance,M1,1,0
1,-3,GO:0031667,response to nutrient levels,M1,1,0
1,-6,GO:0005975,carbohydrate metabolic process,M1,1,0
1,-5.4,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-3.2,GO:0008154,actin polymerization or depolymerization,M1,1,0
1,-2.6,GO:0045738,negative regulation of DNA repair,M1,1,0
1,-4.2,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-6.7,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-4.3,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-3.5,GO:0071496,cellular response to external stimulus,M1,1,0
1,-2.1,GO:1900272,negative regulation of long-term synaptic potentiation,M1,1,0
1,-7.5,GO:0060322,head development,M1,1,0
1,-3,GO:1905098,negative regulation of guanyl-nucleotide exchange factor activity,M1,1,0
1,-5.4,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-6.9,GO:0006520,amino acid metabolic process,M1,1,0
1,-3.9,GO:0036257,multivesicular body organization,M1,1,0
1,-2.8,GO:0030325,adrenal gland development,M1,1,0
1,-2.6,GO:0099624,atrial cardiac muscle cell membrane repolarization,M1,1,0
1,-2.2,GO:0050850,positive regulation of calcium-mediated signaling,M1,1,0
1,-3.3,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",M1,1,0
1,-3.3,GO:0006096,glycolytic process,M1,1,0
1,-3.8,GO:0097494,regulation of vesicle size,M1,1,0
1,-2.8,GO:0006766,vitamin metabolic process,M1,1,0
1,-3.6,GO:2000177,regulation of neural precursor cell proliferation,M1,1,0
1,-4.1,GO:1904872,regulation of telomerase RNA localization to Cajal body,M1,1,0
1,-3.3,GO:2000143,negative regulation of DNA-templated transcription initiation,M1,1,0
1,-2.1,GO:0048814,regulation of dendrite morphogenesis,M1,1,0
1,-13,GO:0055086,nucleobase-containing small molecule metabolic process,M1,1,0
1,-6.5,GO:0051338,regulation of transferase activity,M1,1,0
1,-2.6,GO:0051310,metaphase chromosome alignment,M1,1,0
1,-3.1,GO:0007033,vacuole organization,M1,1,0
1,-3.9,GO:0002763,positive regulation of myeloid leukocyte differentiation,M1,1,0
1,-3.8,GO:0010959,regulation of metal ion transport,M1,1,0
1,-2.2,GO:0022037,metencephalon development,M1,1,0
1,-10,GO:0006511,ubiquitin-dependent protein catabolic process,M1,1,0
1,-3.5,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,M1,1,0
1,-2.1,GO:0070050,neuron cellular homeostasis,M1,1,0
1,-4.3,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.5,GO:0042773,ATP synthesis coupled electron transport,M1,1,0
1,-7.1,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-3.6,GO:0032835,glomerulus development,M1,1,0
1,-2.9,GO:0150146,cell junction disassembly,M1,1,0
1,-4,GO:0043300,regulation of leukocyte degranulation,M1,1,0
1,-2.8,GO:0051169,nuclear transport,M1,1,0
1,-2.8,GO:1903307,positive regulation of regulated secretory pathway,M1,1,0
1,-2.6,GO:0071543,diphosphoinositol polyphosphate metabolic process,M1,1,0
1,-2.9,GO:0007008,outer mitochondrial membrane organization,M1,1,0
1,-6.7,GO:0042273,ribosomal large subunit biogenesis,M1,1,0
1,-6.3,GO:0044283,small molecule biosynthetic process,M1,1,0
1,-2,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M1,1,0
1,-3.5,GO:0009181,purine ribonucleoside diphosphate catabolic process,M1,1,0
1,-2.1,GO:0032868,response to insulin,M1,1,0
1,-2.6,GO:1900271,regulation of long-term synaptic potentiation,M1,1,0
1,-4.3,GO:0061743,motor learning,M1,1,0
1,-4.2,GO:0010506,regulation of autophagy,M1,1,0
1,-2.2,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,M1,1,0
1,-3.7,GO:0061564,axon development,M1,1,0
1,-3.2,GO:0050868,negative regulation of T cell activation,M1,1,0
1,-2.4,GO:0050805,negative regulation of synaptic transmission,M1,1,0
1,-2.2,GO:0010569,regulation of double-strand break repair via homologous recombination,M1,1,0
1,-3.8,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-2.4,GO:0032930,positive regulation of superoxide anion generation,M1,1,0
1,-4.9,GO:0120039,plasma membrane bounded cell projection morphogenesis,M1,1,0
1,-6.2,GO:0005996,monosaccharide metabolic process,M1,1,0
1,-5,GO:0048872,homeostasis of number of cells,M1,1,0
1,-2.8,GO:0019319,hexose biosynthetic process,M1,1,0
1,-8.5,GO:1901293,nucleoside phosphate biosynthetic process,M1,1,0
1,-3.3,GO:0045898,regulation of RNA polymerase II transcription preinitiation complex assembly,M1,1,0
1,-4.3,GO:0062196,regulation of lysosome size,M1,1,0
1,-2.6,GO:2000179,positive regulation of neural precursor cell proliferation,M1,1,0
1,-2.5,GO:0071466,cellular response to xenobiotic stimulus,M1,1,0
1,-2,GO:0016482,cytosolic transport,M1,1,0
1,-2,GO:2001135,regulation of endocytic recycling,M1,1,0
1,-3.7,GO:0022904,respiratory electron transport chain,M1,1,0
1,-2.5,GO:0006405,RNA export from nucleus,M1,1,0
1,-5.7,GO:0010817,regulation of hormone levels,M1,1,0
